|0200|9788576832294|DIARIO DE UM BANANA VOL 3 - A GOTA DAGUA|||UN|00|||49||||
|0200|9788576832768|DIARIO DE UM BANANA VOL 4 - DIAS DE CAO|||UN|00|||49||||
|0200|9788576833079|DIARIO DE UM BANANA VOL 5 - A VERDADE NUA E CRUA|||UN|00|||49||||
|0200|9788576833680|DIARIO DE UM BANANA VOL 6  - CASA DOS HORRORES|||UN|00|||49||||
|0200|9788576834847|DIARIO DE UM BANANA VOL 7 - SEGURANDO VELA|||UN|00|||49||||
|0200|9788576836902|DIARIO DE UM BANANA VOL 8 - MARE DE AZAR|||UN|00|||49||||
|0200|9788576838234|DIARIO DE UM BANANA VOL 9 - CAINDO NA ESTRADA|||UN|00|||49||||
|0200|9788576839422|DIARIO DE UM BANANA VOL 10 - BONS TEMPOS|||UN|00|||49||||
|0200|9788576840626|7 HABITOS DAS PESSOAS ALTAMENTE EFICAZES, OS|||UN|00|||49||||
|0200|9788576843993|VOCE PODE CURAR SUA VIDA|||UN|00|||49||||
|0200|9788576846130|ANTIFRAGIL - COISAS QUE SE BENEFICIAM COM O CAOS|||UN|00|||||||
|0200|9788580414851|BEIJO INESQUECIVEL, UM|||UN|00|||||||
|0200|9788501012074|CEM ANOS DE SOLIDAO|||UN|00|||49||||
|0200|9788501012401|MEDICO DE HOMENS E DE ALMAS|||UN|00|||49||||
|0200|9788501014863|ESTRANGEIRO, O|||UN|00|||||||
|0200|9788501044457|DIARIO DE ANNE FRANK, O - 50a ED|||UN|00|||49||||
|0200|9788501061966|HOMEM QUE CALCULAVA, O - 86a ED|||UN|00|||49||||
|0200|9788565765947|ESPADA DE VIDRO|||UN|00|||49||||
|0200|9788520921814|MACBETH 4a ED|||UN|00|||49||||
|0200|9788580579284|PROVACOES DE APOLO, AS - LIVRO 1 O ORACULO OCULTO|||UN|00|||49||||
|0200|9788551001288|MITOLOGIA NORDICA|||UN|00|||49||||
|0200|9788501072658|MEMORIA DE MINHAS PUTAS TRISTES|||UN|00|||49||||
|0200|9788501073525|ULTIMO REINO, O - CRONICAS SAXONICAS LIVRO 1|||UN|00|||49||||
|0200|9788501084811|DIARIO MINIMO 1a ED 2012|||UN|00|||||||
|0200|9788543101439|CASAIS INTELIGENTES ENRIQUECEM JUNTOS - FINANCAS|||UN|00|||49||||
|0200|9788543102559|NUNCA DESISTA DE SEUS SONHOS 2015|||UN|00|||49||||
|0200|9788576863359|DIARIO DE UMA GAROTA NADA POPULAR 6,5 TUDO SOBRE M|||UN|00|||||||
|0200|9788580572261|CULPA E DAS ESTRELAS, A|||UN|00|||49||||
|0200|9788501401908|HOMEM QUE CALCULAVA, O|||UN|00|||||||
|0200|9788543102962|29 MINUTOS PARA FALAR BEM EM PUBLICO E CONVERSAR|||UN|00|||49||||
|0200|9788580572902|GAROTA EXEMPLAR|||UN|00|||49||||
|0200|9788580573015|EXTRAORDINARIO 1a ED|||UN|00|||49||||
|0200|9788580573299|COMO EU ERA ANTES DE VOCE 1a ED|||UN|00|||49||||
|0200|9788580575408|PERCY JACKSON E OS OLIMPIANOS II O MAR DE MONSTROS|||UN|00|||49||||
|0200|9788580575422|PERCY JACKSON E OS OLIMPIANOS IV BATALHA DO LABIRI|||UN|00|||49||||
|0200|9788574066943|VOU CRESCER ASSIM MESMO|||UN|00|||||||
|0200|9788577487127|FATIMA - A SANTA DAS APARICOES QUE MUDARAM O MUNDO|||UN|00|||||||
|0200|9788579022869|FROZEN - UMA AVENTURA CONGELANTE|||UN|00|||49||||
|0200|9788579022838|STAR WARS - AS AVENTURAS DE LUKE SKYWALKER CAVALEI|||UN|00|||||||
|0200|9788502218482|ANSIEDADE COMO ENFRENTAR O MAL DO SECULO|||UN|00|||49||||
|0200|9788502223721|UM GUIA DO CONHECIMENTO EM GERENCIAMENTO DE PROJET|||UN|00|||||||
|0200|9788503009492|SOL E PARA TODOS, O|||UN|00|||49||||
|0200|9788503011792|LEI DO TRIUNFO, A|||UN|00|||49||||
|0200|9788545200345|PODER DA ACAO, O - 14a ED|||UN|00|||49||||
|0200|9788560280940|IT A COISA|||UN|00|||49||||
|0200|9788577990009|DIARIO DE ANNE FRANK, O - DE BOLSO 001|||UN|00|||49||||
|0200|9788580576467|BREVE HISTORIA DO TEMPO, UMA|||UN|00|||49||||
|0200|9788580577266|PARA TODOS OS GAROTOS QUE JA AMEI|||UN|00|||49||||
|0200|9788580577952|MAGNUS CHASE E OS DEUSE DE ASG - A ESPADA DO VERAO|||UN|00|||||||
|0200|9788520010303|JUSTICA O QUE E FAZER A COISA CERTA|||UN|00|||49||||
|0200|9788532602084|CORPO FALA, O - 74a ED|||UN|00|||49||||
|0200|9788532605085|VIGIAR E PUNIR 42a ED|||UN|00|||49||||
|0200|9788532621627|SABER CUIDAR 20a ED|||UN|00|||49||||
|0200|9788532634344|SABERES DOCENTES E AUTONOMIA DOS PROFESSORES 2a ED|||UN|00|||||||
|0200|9788532635792|QUAL E A TUA OBRA? 24a ED|||UN|00|||49||||
|0200|9788532641656|CADERNO DE EXERCICIOS PARA DESCOBRIR OS SEUS TAL 3|||UN|00|||||||
|0200|9788532641779|ASSIM FALAVA ZARATUSTRA - BOLSO|||UN|00|||||||
|0200|9788532643742|FENOMENOLOGIA 3a ED|||UN|00|||49||||
|0200|9788532646552|PENSAR BEM NOS FAZ BEM 4a ED VOL 1 FILOSOFIA RELIG|||UN|00|||49||||
|0200|9788532648266|MANUAL DE ETICA|||UN|00|||49||||
|0200|9788534919777|BIBLIA DE JERUSALEM MEDIA ENCADERNADA 2a EDICAO|||UN|00|||49||||
|0200|9788539004119|PODER DO HABITO, O|||UN|00|||49||||
|0200|9788565765015|SELECAO, A - 1a ED 2013|||UN|00|||49||||
|0200|9788565765121|ELITE, A - 1a ED 2013|||UN|00|||49||||
|0200|9788565765695|RAINHA VERMELHA, A - 1a ED 2015|||UN|00|||49||||
|0200|9788520936849|BOX ODISSEIA E ILIADA|||UN|00|||49||||
|0200|9788520934906|ORGULHO E PRECONCEITO 1a ED NOVA FRONTEIRA|||UN|00|||49||||
|0200|9788543104355|HOMEM MAIS INTELIGENTE DA HISTORIA, O|||UN|00|||49||||
|0200|9788522015979|MILAGRES PE. REGINALDO MANZOTTI|||UN|00|||||||
|0200|9788522030132|FERIDAS DA ALMA - REP|||UN|00|||||||
|0200|9788568014004|MAIS ESPERTO QUE O DIABO|||UN|00|||49||||
|0200|9788574063034|UM CALDEIRAO DE POEMAS 2|||UN|00|||49||||
|0200|9788574066707|MALALA A MENINA QUE QUERIA IR PARA A ESCOLA|||UN|00|||49||||
|0200|9788574066356|COZINHA ENCANTADA DOS CONTOS DE FADAS, A|||UN|00|||49||||
|0200|9788574066790|TESOURO DE BALACOBACO, O|||UN|00|||49||||
|0200|9788575420270|PODER DO AGORA, O|||UN|00|||49||||
|0200|9788574067049|SERA QUE EU DIVIDO MEU SORVETE|||UN|00|||49||||
|0200|9788555340048|COROA, A|||UN|00|||49||||
|0200|9788522029563|ENCONTROS - JESUS QUER ENCONTRAR VOCE PARA CURAR|||UN|00|||||||
|0200|9788574067193|BEM LA NO ALTO|||UN|00|||49||||
|0200|9788520921951|BOX SEGUNDO SEXO, O|||UN|00|||49||||
|0200|70330199361|CANETA BIC CRISTAL ULTRA FINE AZUL 902488|||UN|00|||96|||1902700|
|0200|9788524924309|QUALIDADE DO ENSINO E FORMACAO DO PROFESSOR 2017|||UN|00|||||||
|0200|9788543104379|TODO MUNDO TEM UM ANJO DA GUARDA|||UN|00|||49||||
|0200|9788501073938|HARRY POTTER - O LIVRO DOS ARTEFATOS MAGICOS|||UN|00|||49||||
|0200|9788576865520|BELA CHAMA - IRMAOS MADDOX - LIVRO 4|||UN|00|||49||||
|0200|9788550700601|DIARIO DE UM BANANA VOL 11 - VAI OU RACHA|||UN|00|||49||||
|0200|9788551000687|LAR DA SRTA PEREGRINE PARA CRIANÇAS PECULIARE V. 1|||UN|00|||49||||
|0200|9788543104508|PROPOSITO A CORAGEM DE SER QUEM SOMOS|||UN|00|||49||||
|0200|9788520926666|MELHORES CONTOS FANTASTICOS, OS|||UN|00|||49||||
|0200|9788535928464|MENINOS DA RUA PAULO, OS|||UN|00|||||||
|0200|9788543104744|VOCE PODE FALAR COM DEUS, PRINCIPIOS|||UN|00|||49||||
|0200|309578|CAFE EXPRESSO PQ|||UN|00|||48|||2803700|
|0200|309820|PAPEL SEDA CORES DIVERSAS|||UN|00|||48|||1900800|
|0200|9788522476510|ADMINISTRACAO DE PROJETOS 1a ED 2013|||UN|00|||||||
|0200|9788535903706|BIBLIOTECA MAGICA DE BIBBI BOKKEN, A|||UN|00|||49||||
|0200|9788535906424|CEM DIAS ENTRE CEU E MAR|||UN|00|||49||||
|0200|9788535909555|REVOLUCAO DOS BICHOS, A|||UN|00|||49||||
|0200|9788535911121|MENINO DO PIJAMA LISTRADO, O|||UN|00|||49||||
|0200|9788535912326|HISTORIAS EXTRAORDINARIAS - DE BOLSO|||UN|00|||49||||
|0200|9788571644953|ENSAIO SOBRE A CEGUEIRA|||UN|00|||49||||
|0200|9788571838260|COMUNICACAO NAO VIOLENTA - TECNICAS PARA APRIMORA|||UN|00|||49||||
|0200|9788575421024|MONGE E O EXECUTIVO, O|||UN|00|||49||||
|0200|9788575421628|FUTURO DA HUMANIDADE, O|||UN|00|||49||||
|0200|9788575422397|SEGREDOS DA MENTE MILIONARIA, OS|||UN|00|||49||||
|0200|9788580578690|P.S AINDA AMO VOCE|||UN|00|||49||||
|0200|9788573263909|SONATA A KREUTZER, A|||UN|00|||||||
|0200|9788577531646|PEDAGOGIA DO OPRIMIDO 50a ED|||UN|00|||||||
|0200|9788575428092|ARMAS DA PERSUASAO, AS|||UN|00|||||||
|0200|9788543101873|ATENCAO PLENA|||UN|00|||49||||
|0200|9788528617986|VELHO E O MAR, O 1a ED|||UN|00|||49||||
|0200|9788576846406|MANUAL DOS TRANSTORNOS ESCOLARES 1a ED 2013|||UN|00|||49||||
|0200|9788580413076|SEGREDOS DE COLIN BRIDGERTON OS BRIDGERTONS 4|||UN|00|||49||||
|0200|9788520009444|BRASIL COLONIAL, O - VOL 1 - 1443-1580|||UN|00|||||||
|0200|9788501087140|CIDADE DOS OSSOS - OS INSTRUMENTOS MORTAIS 1|||UN|00|||||||
|0200|9788579022722|CEREBRO LADO ESQUERDO LADO DIREITO LIVRO 3|||UN|00|||||||
|0200|9788583391791|DETONANDO A BANCA INSS 1311 QUESTOES|||UN|00|||||||
|0200|9788583391852|SIMULADAO INSS DIREITO PREVIDENCIARIO|||UN|00|||49||||
|0200|9788583391265|ANALISTA DO SEGURO SOCIAL INSS|||UN|00|||49||||
|0200|9788580415148|TRAVESSIA, A - 2016|||UN|00|||49||||
|0200|9788503010313|COR PURPURA, A|||UN|00|||||||
|0200|9788576862956|DIARIO DE UMA GAROTA NADA POPULAR VOL 5|||UN|00|||49||||
|0200|9788577993154|EXERCITO PERDIDO DE CAMBISES, O|||UN|00|||||||
|0200|9788501106490|TRAIDOR - LIVRO 2 AS CCRONICAS DE STARBUCK|||UN|00|||||||
|0200|9788501106841|TRONO DE VIDRO VOL 4 RAINHA DAS SOMBRAS|||UN|00|||||||
|0200|9788577487868|PEQUENO PRINCIPE, O - ESPIRAL CAPA DURA|||UN|00|||||||
|0200|9788555460135|THE WITCHER - OS FILHOS DA RAPOSA - CAPA DURA|||UN|00|||||||
|0200|9788582780244|PODER DO SANTO GUERREIRO SAO JORGE|||UN|00|||||||
|0200|9788576834908|MAZE RUNNER ORDEM DE EXTERMINIO VOL 04|||UN|00|||||||
|0200|9788532642516|BIBLIA SAGRADA EDICAO PRIMEIRA EUCARISTIA|||UN|00|||||||
|0200|9788576861775|DIARIO DE UMA GAROTA NADA POPULAR VOL 3|||UN|00|||49||||
|0200|9788576861034|DIARIO DE UMA GAROTA NADA POPULAR VOL 1|||UN|00|||49||||
|0200|9788532619662|LDB FACIL 23a ED|||UN|00|||49||||
|0200|9788580578089|SURPREENDENTE !|||UN|00|||||||
|0200|9788501078896|CEM ANOS DE SOLIDAO CAPA FLEX|||UN|00|||49||||
|0200|9788581030807|VOCE TEM BOA MEMORIA? - VL074|||UN|00|||||||
|0200|9788532642523|BIBLIA SAGRADA EDICAO MULHER|||UN|00|||||||
|0200|7898140423291|BIBLIA SAGRADA AVE-MARIA GRANDE ILUSTRADA MARROM|||UN|00|||||||
|0200|9788581030227|CODEPENDENCIA NUNCA MAIS|||UN|00|||||||
|0200|9788576861409|DIARIO DE UMA GAROTA NADA POPULAR VOL 2|||UN|00|||49||||
|0200|9788501915504|MENINO NO ESPELHO, O - 79a ED|||UN|00|||49||||
|0200|9788539003839|RAPIDO E DEVAGAR - DUAS FORMAS DE PENSAR|||UN|00|||49||||
|0200|9788522030910|10 RESPOSTAS QUE VAO MUDAR SUA VIDA 4a ED|||UN|00|||||||
|0200|9788532643490|10 LICOES SOBRE ROUSSEAU 3a ED|||UN|00|||||||
|0200|9788501402295|WORLD OF WARCRAFT - A RUPTURA 1a ED 2013|||UN|00|||49||||
|0200|9788535927061|VIDA INVISIVEL DE EURIDICE GUSMAO, A|||UN|00|||||||
|0200|9788532632869|NAO NASCEMOS PRONTOS PROVOCACOES FILOSOFICAS 19a E|||UN|00|||||||
|0200|9788532645463|MULHERES DA BIBLIA|||UN|00|||49||||
|0200|9788576849742|ISSO E COISA DA SUA CABECA|||UN|00|||||||
|0200|9788532643988|JESUS COMO TERAPEUTA 4a ED|||UN|00|||||||
|0200|9788573287547|EVANGELHO SEGUNDO O ESPIRITISMO, O (NOVA TRADUCAO)|||UN|00|||||||
|0200|9788524923432|FAMILISMO DIREITOS E CIDADANIA 1a ED 2015|||UN|00|||||||
|0200|9788571645400|DIA DO CORINGA, O|||UN|00|||||||
|0200|9788501103703|CEREBRO AUTISTA, O|||UN|00|||||||
|0200|9788532641670|CADERNO DE EXERCICIOS DE MEDITACAO NO COTIDIANO 5a|||UN|00|||||||
|0200|9788534920063|BIBLIA DO PEREGRINO CAPA CRISTAL|||UN|00|||||||
|0200|9788525056009|ADMIRAVEL MUNDO NOVO - EDICAO 2014|||UN|00|||||||
|0200|9788576865087|DIARIO DE UMA GAROTA NADA POPULAR V.10|||UN|00|||49||||
|0200|9788572328203|DOS DELITOS E DAS PENAS 48 MARTIN CLARET|||UN|00|||49||||
|0200|9788573287523|LIVRO DOS ESPIRITOS, O - 4a ED|||UN|00|||||||
|0200|9788568014059|ATITUDE MENTAL POSITIVA|||UN|00|||||||
|0200|9788532633774|COMO FAZER PESQUISA QUALITATIVA 7a ED|||UN|00|||||||
|0200|9788501020291|DEMIAN|||UN|00|||49||||
|0200|9788532606266|EM BUSCA DE SENTIDO 37a ED|||UN|00|||49||||
|0200|9788501105714|LIVRO DOS PERSONAGENS DE HARRY POTTER, O|||UN|00|||||||
|0200|9788520924303|MURO, O|||UN|00|||||||
|0200|9788520012383|1964 - O GOLPE QUE DERRUBOU UM PRESIDENTE|||UN|00|||||||
|0200|9788543104331|CORAGEM DE SER IMPERFEITO, A|||UN|00|||||||
|0200|9788572322645|DOM CASMURRO 1 MARTIN CLARET|||UN|00|||49||||
|0200|9788565765626|EU SOU MALALA EDICAO JUVENIL|||UN|00|||49||||
|0200|9788543101316|MANUAL DO MUNDO 50 EXPERIMENTOS PARA FAZER EM CASA|||UN|00|||||||
|0200|9788568905173|GIGANTES DA ESTRATEGIA|||UN|00|||49||||
|0200|9788532652973|NIETZSCEANISMO|||UN|00|||49||||
|0200|9788543102146|ESSENCIALISMO A DISCIPLINA BUSCA POR MENOS|||UN|00|||49||||
